Date,Airport,Departure Punctuality %,Arrival Punctuality %,Avg Departure Schedule Delay,Avg Arrival Schedule Delay,Avg Departure - Arrival Schedule Delay,Operated Schedules %,Country,Month,Weekday,Weekday_Name,Is_Weekend,Season,Airport_Size,Delayed
2023-12-08,Warsaw Chopin,59.56,72.32,24.54881481,16.66919643,7.879618386,97.08,Poland,12,4,Friday,0,Winter,Medium,1
2023-01-19,Warsaw Chopin,78.49,84.3,11.75698925,10.69534884,1.06164041,97.99,Poland,1,3,Thursday,0,Winter,Medium,0
2024-06-06,Warsaw Chopin,78.39,80.95,15.32967033,9.553052503,5.776617827,95.55,Poland,6,3,Thursday,0,Summer,Medium,1
2025-11-08,Warsaw Chopin,81.36,90.75,11.10772727,7.625991189,3.481736083,98.23,Poland,11,5,Saturday,1,Autumn,Medium,0
2022-09-05,Warsaw Chopin,58.8,75.92,20.5037196,12.90782313,7.59589647,96.43,Poland,9,0,Monday,0,Autumn,Medium,1
2022-01-06,Palma de Mallorca,92.0,93.7,4.496,2.984514436,1.511485564,94.56,Spain,1,3,Thursday,0,Winter,Small,0
2025-01-22,Barcelona,76.04,87.64,10.50139276,7.344492337,3.15690042,93.56,Spain,1,2,Wednesday,0,Winter,Large,0
2023-04-14,Barcelona,70.46,78.62,15.35232068,13.9068833,1.445437377,99.17,Spain,4,4,Friday,0,Spring,Large,1
2025-02-03,Barcelona,82.5,89.07,8.925,6.877828398,2.047171602,97.81,Spain,2,0,Monday,0,Winter,Large,0
2025-02-20,Madrid Barajas,69.63,81.61,17.65270506,11.86607143,5.786633633,93.66,Spain,2,3,Thursday,0,Winter,Large,1
2024-06-30,Barcelona,44.06,55.53,33.96360153,26.07013359,7.893467945,94.57,Spain,6,6,Sunday,1,Summer,Large,1
2025-04-24,Barcelona,76.42,84.99,12.97169811,7.673733583,5.29796453,96.6,Spain,4,3,Thursday,0,Spring,Large,0
2024-10-18,Madrid Barajas,55.93,68.87,22.45486726,15.90255072,6.552316532,94.93,Spain,10,4,Friday,0,Autumn,Large,1
2022-01-09,Barcelona,81.59,84.08,9.561756374,7.719646182,1.842110191,96.57,Spain,1,6,Sunday,1,Winter,Large,0
2025-04-06,Palma de Mallorca,80.66,86.76,9.897790055,7.264929577,2.632860478,90.75,Spain,4,6,Sunday,1,Spring,Small,0
2025-11-10,Madrid Barajas,80.07,87.35,12.44194107,8.206239168,4.235701906,92.35,Spain,11,0,Monday,0,Autumn,Large,0
2022-10-22,Madrid Barajas,62.72,68.49,18.71928879,17.88630952,0.832979269,95.25,Spain,10,5,Saturday,1,Autumn,Large,1
2023-09-29,Palma de Mallorca,77.88,81.32,11.49176471,10.43477601,1.0569887,95.44,Spain,9,4,Friday,0,Autumn,Small,0
2022-07-22,Palma de Mallorca,50.76,56.37,28.99633261,28.14308855,0.853244054,91.95,Spain,7,4,Friday,0,Summer,Small,1
2025-04-15,Palma de Mallorca,72.3,74.93,13.43999028,11.52147716,1.91851312,93.4,Spain,4,1,Tuesday,0,Spring,Small,0
2024-03-16,Barcelona,79.03,86.8,10.50383632,8.788028765,1.715807552,97.58,Spain,3,5,Saturday,1,Spring,Large,0
2023-06-21,Madrid Barajas,49.08,63.52,28.87172181,18.37635802,10.49536379,93.1,Spain,6,2,Wednesday,0,Summer,Large,1
2025-04-02,Barcelona,70.51,83.23,12.53535354,7.914276094,4.621077441,96.74,Spain,4,2,Wednesday,0,Spring,Large,0
2022-04-21,Madrid Barajas,83.93,83.51,10.02596899,8.192459479,1.833509514,96.23,Spain,4,3,Thursday,0,Spring,Large,0
2025-03-04,Barcelona,82.04,90.86,9.356796117,6.456378601,2.900417516,97.47,Spain,3,1,Tuesday,0,Spring,Large,0
2024-04-08,Barcelona,66.4,73.47,16.38969516,14.57970297,1.809992192,92.28,Spain,4,0,Monday,0,Spring,Large,1
2025-04-01,Palma de Mallorca,86.12,89.4,6.539501779,5.360070671,1.179431108,89.33,Spain,4,1,Tuesday,0,Spring,Small,0
2022-01-08,Madrid Barajas,84.14,89.35,8.446504689,6.537056277,1.909448412,93.46,Spain,1,5,Saturday,1,Winter,Large,0
2025-02-17,Madrid Barajas,79.96,86.15,10.70094563,8.097779751,2.603165875,95.43,Spain,2,0,Monday,0,Winter,Large,0
2024-08-02,Madrid Barajas,50.5,66.56,26.77759197,20.01257551,6.765016465,95.16,Spain,8,4,Friday,0,Summer,Large,1
2025-03-13,Palma de Mallorca,73.22,79.44,13.96174863,9.358703704,4.60304493,93.07,Spain,3,3,Thursday,0,Spring,Small,0
2023-07-25,Palma de Mallorca,55.43,62.92,25.99113082,19.72730337,6.26382745,95.31,Spain,7,1,Tuesday,0,Summer,Small,1
2023-09-16,Palma de Mallorca,55.04,63.52,30.30882353,26.55513627,3.753687261,93.85,Spain,9,5,Saturday,1,Autumn,Small,1
2025-04-23,Palma de Mallorca,82.13,88.7,9.925072046,5.723022599,4.202049447,93.63,Spain,4,2,Wednesday,0,Spring,Small,0
2022-01-24,Barcelona,93.21,89.86,5.330316742,6.167127496,-0.836810754,87.36,Spain,1,0,Monday,0,Winter,Large,0
2022-07-09,Palma de Mallorca,36.22,55.98,39.34322602,28.37376606,10.96945996,88.93,Spain,7,5,Saturday,1,Summer,Small,1
2024-10-31,Barcelona,54.35,69.46,22.41401274,14.9518638,7.46214894,92.4,Spain,10,3,Thursday,0,Autumn,Large,1
2026-04-24,Palma de Mallorca,79.68,84.96,9.893048128,7.103298153,2.789749975,95.34,Spain,4,4,Friday,0,Spring,Small,0
2024-08-22,Barcelona,62.21,73.69,21.05916031,16.14464861,4.914511692,97.45,Spain,8,3,Thursday,0,Summer,Large,1
2026-05-11,Palma de Mallorca,74.68,82.75,12.66835443,7.873666667,4.794687764,94.04,Spain,5,0,Monday,0,Spring,Small,0
2026-03-14,Barcelona,59.23,62.62,21.80643485,17.8372619,3.969172947,96.39,Spain,3,5,Saturday,1,Spring,Large,1
2024-04-19,Madrid Barajas,72.15,81.11,13.07785467,9.173355818,3.904498853,95.36,Spain,4,4,Friday,0,Spring,Large,0
2024-06-23,Madrid Barajas,64.08,78.69,19.86003373,13.23049828,6.629535445,95.57,Spain,6,6,Sunday,1,Summer,Large,1
2022-05-31,Palma de Mallorca,58.9,69.37,26.06516291,21.09654008,4.968622823,95.86,Spain,5,1,Tuesday,0,Spring,Small,1
2024-09-21,Palma de Mallorca,39.09,51.95,33.46569647,28.56221766,4.903478807,93.98,Spain,9,5,Saturday,1,Autumn,Small,1
2023-07-11,Madrid Barajas,62.38,75.0,19.33994413,13.99195076,5.347993377,95.82,Spain,7,1,Tuesday,0,Summer,Large,1
2025-10-21,Madrid Barajas,59.97,71.06,20.39352641,15.58625072,4.807275683,95.14,Spain,10,1,Tuesday,0,Autumn,Large,1
2022-12-02,Palma de Mallorca,78.95,83.33,10.98496241,7.708937198,3.276025208,92.11,Spain,12,4,Friday,0,Winter,Small,0
2025-09-06,Palma de Mallorca,67.12,83.14,15.71540208,8.544923372,7.170478704,94.39,Spain,9,5,Saturday,1,Autumn,Small,1
2026-05-06,Palma de Mallorca,71.09,75.26,14.125,11.37439236,2.750607639,96.54,Spain,5,2,Wednesday,0,Spring,Small,0
2025-01-19,Madrid Barajas,80.43,87.5,10.18478261,6.76752451,3.417258099,95.93,Spain,1,6,Sunday,1,Winter,Large,0
2022-05-25,Barcelona,65.23,76.43,16.73729017,12.26916667,4.468123501,97.51,Spain,5,2,Wednesday,0,Spring,Large,1
2022-04-17,Palma de Mallorca,73.68,80.7,14.31578947,9.37002924,4.945760234,94.75,Spain,4,6,Sunday,1,Spring,Small,0
2022-04-11,Barcelona,72.77,79.29,15.52946009,12.3059127,3.223547395,98.42,Spain,4,0,Monday,0,Spring,Large,1
2022-06-19,Madrid Barajas,66.87,65.38,19.0989899,20.72300945,-1.624019548,95.15,Spain,6,6,Sunday,1,Summer,Large,1
2024-06-26,Barcelona,55.45,67.11,25.79887218,18.57785171,7.221020469,95.99,Spain,6,2,Wednesday,0,Summer,Large,1
2026-05-09,Barcelona,59.65,67.18,24.15830116,18.92012945,5.238171708,95.86,Spain,5,5,Saturday,1,Spring,Large,1
2025-06-05,Palma de Mallorca,66.35,76.16,17.08173077,12.11616512,4.965565646,93.78,Spain,6,3,Thursday,0,Summer,Small,1
2023-11-05,Madrid Barajas,57.95,65.23,24.22307449,17.51453831,6.708536185,94.34,Spain,11,6,Sunday,1,Autumn,Large,1
2025-04-30,Palma de Mallorca,65.22,79.43,18.33967391,12.83783205,5.501841865,93.24,Spain,4,2,Wednesday,0,Spring,Small,1
2025-06-11,Palma de Mallorca,61.02,77.09,20.75501114,13.15176211,7.603249021,94.11,Spain,6,2,Wednesday,0,Summer,Small,1
2024-02-05,Barcelona,85.35,91.52,7.179292929,5.28706084,1.89223209,93.81,Spain,2,0,Monday,0,Winter,Large,0
2023-04-06,Palma de Mallorca,51.27,53.64,27.61464968,25.76414141,1.850508267,89.34,Spain,4,3,Thursday,0,Spring,Small,1
2023-12-26,Palma de Mallorca,86.13,90.71,6.693430657,7.540357143,-0.846926486,99.32,Spain,12,1,Tuesday,0,Winter,Small,0
2024-10-08,Madrid Barajas,45.91,65.89,28.56227758,18.73351287,9.828764714,94.75,Spain,10,1,Tuesday,0,Autumn,Large,1
2026-05-11,Madrid Barajas,69.4,72.77,15.11755233,13.8443544,1.273197932,93.43,Spain,5,0,Monday,0,Spring,Large,1
2023-03-31,Palma de Mallorca,41.18,43.21,37.44025054,35.74537037,1.694880174,91.69,Spain,3,4,Friday,0,Spring,Small,1
2024-12-18,Palma de Mallorca,81.6,88.62,8.288,7.253929539,1.034070461,88.59,Spain,12,2,Wednesday,0,Winter,Small,0
2025-08-07,Palma de Mallorca,71.12,82.3,16.40086207,11.44705046,4.953811607,94.87,Spain,8,3,Thursday,0,Summer,Small,1
2024-08-20,Madrid Barajas,69.88,82.03,16.12477718,9.209430605,6.915346579,95.8,Spain,8,1,Tuesday,0,Summer,Large,1
2023-11-13,Palma de Mallorca,86.18,89.54,7.776315789,5.992701525,1.783614264,94.67,Spain,11,0,Monday,0,Autumn,Small,0
2023-03-21,Palma de Mallorca,87.97,86.76,5.84962406,6.353186275,-0.503562214,96.64,Spain,3,1,Tuesday,0,Spring,Small,0
2022-02-03,Barcelona,91.09,93.47,4.715924426,3.723877551,0.992046875,96.23,Spain,2,3,Thursday,0,Winter,Large,0
2024-10-06,Madrid Barajas,58.26,77.55,20.2244898,15.79308176,4.431408035,94.3,Spain,10,6,Sunday,1,Autumn,Large,1
2024-10-29,Madrid Barajas,54.53,61.12,23.78503145,19.57417445,4.210856992,84.89,Spain,10,1,Tuesday,0,Autumn,Large,1
2025-12-28,Madrid Barajas,74.12,83.62,15.88235294,11.98364619,3.898706752,95.45,Spain,12,6,Sunday,1,Winter,Large,1
2025-11-29,Palma de Mallorca,92.0,95.3,3.48,2.701006711,0.778993289,95.6,Spain,11,5,Saturday,1,Autumn,Small,0
2024-03-01,Palma de Mallorca,80.66,83.43,14.26519337,8.13388582,6.131307551,96.02,Spain,3,4,Friday,0,Spring,Small,0
2026-04-26,Madrid Barajas,84.28,88.07,10.53646677,6.962037037,3.574429738,92.66,Spain,4,6,Sunday,1,Spring,Large,0
2024-08-11,Madrid Barajas,62.8,80.18,20.14359862,11.53157895,8.612019669,95.75,Spain,8,6,Sunday,1,Summer,Large,1
2024-04-11,Madrid Barajas,82.56,87.71,9.302564103,6.933077361,2.369486742,94.74,Spain,4,3,Thursday,0,Spring,Large,0
2023-02-01,Palma de Mallorca,91.59,88.79,4.38317757,7.3,-2.91682243,96.55,Spain,2,2,Wednesday,0,Winter,Small,0
2022-11-13,Palma de Mallorca,78.82,79.75,13.35882353,10.07025316,3.288570365,92.75,Spain,11,6,Sunday,1,Autumn,Small,0
2025-03-10,Barcelona,76.32,86.5,11.24827586,6.896453089,4.351822773,93.07,Spain,3,0,Monday,0,Spring,Large,0
2025-12-03,Barcelona,82.43,88.44,9.472972973,5.91218638,3.560786593,96.97,Spain,12,2,Wednesday,0,Winter,Large,0
2026-04-01,Barcelona,66.92,80.5,17.10898662,10.38388031,6.725106307,94.52,Spain,4,2,Wednesday,0,Spring,Large,1
2024-02-14,Palma de Mallorca,89.47,91.38,3.850877193,3.843965517,0.006911676,96.85,Spain,2,2,Wednesday,0,Winter,Small,0
2023-01-09,Barcelona,82.76,84.48,9.853448276,10.5585728,-0.705124521,98.35,Spain,1,0,Monday,0,Winter,Large,0
2024-11-09,Palma de Mallorca,89.78,91.8,8.048387097,4.725409836,3.322977261,92.34,Spain,11,5,Saturday,1,Autumn,Small,0
2024-10-24,Barcelona,62.57,77.67,18.42155009,11.08375405,7.337796049,97.98,Spain,10,3,Thursday,0,Autumn,Large,1
2025-11-18,Palma de Mallorca,88.79,95.61,8.401869159,4.047953216,4.353915943,90.55,Spain,11,1,Tuesday,0,Autumn,Small,0
2024-10-21,Palma de Mallorca,71.02,79.74,15.71018277,11.12593074,4.584252032,95.72,Spain,10,0,Monday,0,Autumn,Small,1
2022-07-19,Barcelona,69.44,68.69,19.89594907,22.28555296,-2.389603885,95.96,Spain,7,1,Tuesday,0,Summer,Large,1
2023-12-20,Barcelona,77.7,83.25,11.68075117,9.319772013,2.360979161,98.42,Spain,12,2,Wednesday,0,Winter,Large,0
2025-04-15,Barcelona,74.29,84.38,13.56428571,9.911111111,3.653174603,97.29,Spain,4,1,Tuesday,0,Spring,Large,0
2023-09-14,Barcelona,69.53,77.73,16.38930615,10.11120628,6.27809987,96.73,Spain,9,3,Thursday,0,Autumn,Large,1
2024-09-13,Madrid Barajas,71.9,81.02,18.30743802,12.25343784,6.054000173,93.7,Spain,9,4,Friday,0,Autumn,Large,1
2023-05-10,Palma de Mallorca,77.64,78.29,13.70186335,12.16202854,1.539834812,96.21,Spain,5,2,Wednesday,0,Spring,Small,0
2026-01-01,Palma de Mallorca,84.93,85.14,7.452054795,7.310810811,0.141243984,98.04,Spain,1,3,Thursday,0,Winter,Small,0
2024-06-12,Palma de Mallorca,32.89,48.99,41.7522443,32.84276659,8.909477705,93.36,Spain,6,2,Wednesday,0,Summer,Small,1
2023-07-10,Barcelona,64.49,73.91,18.44285714,14.24002761,4.202829538,96.1,Spain,7,0,Monday,0,Summer,Large,1
2022-12-17,Barcelona,60.18,60.99,20.50516717,20.98668731,-0.481520133,97.67,Spain,12,5,Saturday,1,Winter,Large,1
2022-03-21,Barcelona,86.55,89.94,6.833333333,5.128944773,1.70438856,95.63,Spain,3,0,Monday,0,Spring,Large,0
2023-02-19,Barcelona,75.26,85.03,11.00255102,12.44035533,-1.43780431,97.82,Spain,2,6,Sunday,1,Winter,Large,0
2025-06-05,Madrid Barajas,72.37,80.78,15.87288136,10.87866779,4.994213565,94.46,Spain,6,3,Thursday,0,Summer,Large,1
2024-03-09,Madrid Barajas,58.73,71.91,22.73756614,14.87265881,7.864907329,96.44,Spain,3,5,Saturday,1,Spring,Large,1
2024-09-12,Palma de Mallorca,60.85,73.04,21.27122642,16.32357911,4.947647306,93.02,Spain,9,3,Thursday,0,Autumn,Small,1
2024-12-22,Palma de Mallorca,78.74,76.51,10.34482759,11.88082329,-1.535995707,95.19,Spain,12,6,Sunday,1,Winter,Small,0
2024-01-05,Barcelona,56.28,72.39,21.39271357,15.90974295,5.482970616,87.98,Spain,1,4,Friday,0,Winter,Large,1
2025-07-30,Palma de Mallorca,61.34,74.55,19.43117409,14.08630595,5.344868144,93.41,Spain,7,2,Wednesday,0,Summer,Small,1
2022-10-12,Madrid Barajas,76.13,84.09,12.82387476,9.233529797,3.590344958,94.57,Spain,10,2,Wednesday,0,Autumn,Large,0
2024-10-17,Barcelona,37.98,45.44,35.3003876,31.08992395,4.210463643,95.86,Spain,10,3,Thursday,0,Autumn,Large,1
2022-09-01,Palma de Mallorca,66.83,70.45,18.91850921,16.2456229,2.672886317,95.21,Spain,9,3,Thursday,0,Autumn,Small,1
2022-06-29,Barcelona,62.65,69.46,19.90307329,17.21122766,2.691845625,94.17,Spain,6,2,Wednesday,0,Summer,Large,1
2026-01-31,Barcelona,85.02,88.92,7.322986748,9.345589744,-2.022602995,97.97,Spain,1,5,Saturday,1,Winter,Large,0
2023-04-30,Palma de Mallorca,76.53,82.59,11.20533333,10.223219,0.982114336,93.62,Spain,4,6,Sunday,1,Spring,Small,0
2023-08-13,Palma de Mallorca,73.45,80.82,13.62141328,10.18171695,3.439696322,95.06,Spain,8,6,Sunday,1,Summer,Small,0
2026-01-25,Barcelona,62.35,61.67,22.99308553,22.07738095,0.915704579,94.92,Spain,1,6,Sunday,1,Winter,Large,1
2024-08-31,Madrid Barajas,53.06,68.84,27.11870504,21.09768192,6.021023111,95.37,Spain,8,5,Saturday,1,Summer,Large,1
2023-05-01,Barcelona,35.02,50.35,41.640553,31.55546574,10.08508725,93.05,Spain,5,0,Monday,0,Spring,Large,1
2023-04-18,Madrid Barajas,80.54,83.43,11.78404669,9.968453541,1.815593151,94.39,Spain,4,1,Tuesday,0,Spring,Large,0
2023-11-08,Barcelona,81.42,91.54,8.692111959,5.11991453,3.572197429,97.57,Spain,11,2,Wednesday,0,Autumn,Large,0
2024-07-07,Madrid Barajas,66.33,75.6,19.21105528,18.70955631,0.501498962,94.65,Spain,7,6,Sunday,1,Summer,Large,1
2022-11-12,Barcelona,69.49,77.91,15.32930514,13.30860697,2.020698171,98.56,Spain,11,5,Saturday,1,Autumn,Large,1
2025-07-24,Madrid Barajas,47.44,64.84,30.34710744,20.55862355,9.788483889,93.64,Spain,7,3,Thursday,0,Summer,Large,1
2023-03-28,Madrid Barajas,62.43,71.91,18.7415507,17.4624834,1.279067296,92.86,Spain,3,1,Tuesday,0,Spring,Large,1
2024-10-26,Barcelona,26.36,41.88,41.0655303,33.87940503,7.186125269,96.59,Spain,10,5,Saturday,1,Autumn,Large,1
2024-06-14,Madrid Barajas,59.05,63.05,21.97103175,19.82250135,2.148530395,95.41,Spain,6,4,Friday,0,Summer,Large,1
2026-01-17,Palma de Mallorca,90.35,95.41,5.140350877,2.765902141,2.374448737,94.4,Spain,1,5,Saturday,1,Winter,Small,0
2022-03-07,Barcelona,82.83,87.69,8.619026104,5.554512821,3.064513284,96.07,Spain,3,0,Monday,0,Spring,Large,0
2024-03-28,Palma de Mallorca,76.27,71.37,10.34858757,12.99433842,-2.645750852,90.24,Spain,3,3,Thursday,0,Spring,Small,0
2024-05-10,Palma de Mallorca,80.99,87.79,12.21361502,5.977621283,6.23599374,93.6,Spain,5,4,Friday,0,Spring,Small,0
2022-10-15,Barcelona,74.74,81.19,14.59077381,11.06447595,3.526297865,98.07,Spain,10,5,Saturday,1,Autumn,Large,0
2025-12-15,Madrid Barajas,70.32,83.72,15.70994941,9.523864895,6.186084515,93.45,Spain,12,0,Monday,0,Winter,Large,1
2022-11-06,Palma de Mallorca,82.76,81.58,9.739573071,7.316578947,2.422994123,94.62,Spain,11,6,Sunday,1,Autumn,Small,0
2023-10-23,Palma de Mallorca,66.85,70.9,14.782397,15.01191149,-0.229514484,95.8,Spain,10,0,Monday,0,Autumn,Small,0
2025-05-27,Madrid Barajas,77.23,87.0,12.55821918,8.451126516,4.107092662,96.61,Spain,5,1,Tuesday,0,Spring,Large,0
2025-03-18,Madrid Barajas,66.97,84.62,15.76568266,9.614957265,6.150725392,95.7,Spain,3,1,Tuesday,0,Spring,Large,1
2026-05-08,Barcelona,73.02,79.24,15.87830688,11.78301615,4.095290731,97.32,Spain,5,4,Friday,0,Spring,Large,1
2023-08-13,Barcelona,71.76,79.26,16.22803347,13.20660507,3.021428408,96.49,Spain,8,6,Sunday,1,Summer,Large,1
2022-09-20,Madrid Barajas,82.7,85.57,9.322067594,7.263043478,2.059024116,95.55,Spain,9,1,Tuesday,0,Autumn,Large,0
2022-12-11,Madrid Barajas,57.73,57.23,25.91109966,26.2222921,-0.311192447,93.07,Spain,12,6,Sunday,1,Winter,Large,1
2023-01-23,Barcelona,80.85,84.45,10.11641337,8.705436992,1.410976382,97.95,Spain,1,0,Monday,0,Winter,Large,0
2022-09-28,Madrid Barajas,81.18,83.75,10.18441065,8.204061896,1.980348751,95.55,Spain,9,2,Wednesday,0,Autumn,Large,0
2024-08-07,Barcelona,54.04,70.19,28.40576923,22.40576923,6.0,96.89,Spain,8,2,Wednesday,0,Summer,Large,1
2023-10-28,Palma de Mallorca,78.72,82.19,11.83408195,10.91353919,0.920542762,94.6,Spain,10,5,Saturday,1,Autumn,Small,0
2025-01-06,Barcelona,57.33,68.06,25.88183807,19.42250367,6.459334403,96.48,Spain,1,0,Monday,0,Winter,Large,1
2024-02-27,Barcelona,87.47,91.87,8.752,5.945483288,2.806516712,94.14,Spain,2,1,Tuesday,0,Winter,Large,0
2025-09-02,Barcelona,74.14,81.73,14.29467681,10.795,3.499676806,97.28,Spain,9,1,Tuesday,0,Autumn,Large,0
2026-01-13,Palma de Mallorca,88.04,92.22,9.641304348,7.941111111,1.700193237,92.45,Spain,1,1,Tuesday,0,Winter,Small,0
2026-02-14,Barcelona,68.38,78.92,14.88153595,10.17107843,4.710457516,96.79,Spain,2,5,Saturday,1,Winter,Large,0
2022-10-25,Barcelona,73.72,79.61,13.09294404,10.01136731,3.081576725,99.06,Spain,10,1,Tuesday,0,Autumn,Large,0
2022-02-02,Palma de Mallorca,95.24,95.65,12.29761905,2.723369565,9.574249482,95.0,Spain,2,2,Wednesday,0,Winter,Small,0
2022-03-16,Palma de Mallorca,85.59,85.59,7.162162162,9.07957958,-1.917417417,90.58,Spain,3,2,Wednesday,0,Spring,Small,0
2022-08-19,Barcelona,61.57,68.71,19.94104803,22.6238512,-2.682803169,96.74,Spain,8,4,Friday,0,Summer,Large,1
2022-09-06,Barcelona,71.66,72.73,15.77043011,16.50662879,-0.73619868,97.17,Spain,9,1,Tuesday,0,Autumn,Large,1
2025-03-20,Barcelona,52.37,44.2,29.10609481,33.01528082,-3.909186009,95.21,Spain,3,3,Thursday,0,Spring,Large,1
2023-11-10,Palma de Mallorca,81.66,89.51,9.857988166,5.793209877,4.064778289,97.28,Spain,11,4,Friday,0,Autumn,Small,0
2024-11-10,Palma de Mallorca,81.35,88.14,10.26943005,9.058848797,1.210581255,93.46,Spain,11,6,Sunday,1,Autumn,Small,0
2026-03-17,Palma de Mallorca,95.15,94.08,3.76969697,3.775147929,-0.005450959,97.21,Spain,3,1,Tuesday,0,Spring,Small,0
2025-08-12,Madrid Barajas,61.09,76.12,21.60238908,13.35556517,8.246823911,95.85,Spain,8,1,Tuesday,0,Summer,Large,1
2022-10-24,Barcelona,62.06,73.35,21.24488304,17.82360499,3.421278048,97.14,Spain,10,0,Monday,0,Autumn,Large,1
2025-04-27,Barcelona,77.82,83.46,11.47276265,8.675697085,2.797065561,97.03,Spain,4,6,Sunday,1,Spring,Large,0
2025-01-11,Madrid Barajas,75.49,83.4,11.7372549,8.224576823,3.512678079,95.27,Spain,1,5,Saturday,1,Winter,Large,0
2023-04-01,Palma de Mallorca,32.14,37.8,49.69831349,42.72172619,6.976587302,89.85,Spain,4,5,Saturday,1,Spring,Small,1
2024-07-20,Barcelona,42.18,58.12,36.88222698,30.91463675,5.967590229,96.2,Spain,7,5,Saturday,1,Summer,Large,1
2022-05-20,Madrid Barajas,67.93,72.96,17.24744356,15.16898608,2.078457476,96.11,Spain,5,4,Friday,0,Spring,Large,1
2023-02-21,Palma de Mallorca,87.88,91.34,7.636363636,6.407349081,1.229014555,95.14,Spain,2,1,Tuesday,0,Winter,Small,0
2022-05-13,Barcelona,73.44,79.68,13.9330254,10.2052348,3.727790608,97.6,Spain,5,4,Friday,0,Spring,Large,0
2022-10-18,Barcelona,72.82,83.53,14.45509709,9.780708035,4.674389052,93.97,Spain,10,1,Tuesday,0,Autumn,Large,0
2022-12-05,Madrid Barajas,76.86,85.06,15.54313725,8.830976096,6.712161159,94.6,Spain,12,0,Monday,0,Winter,Large,1
2024-11-07,Barcelona,55.38,64.38,21.24256293,16.90726788,4.335295045,96.13,Spain,11,3,Thursday,0,Autumn,Large,1
2024-01-04,Barcelona,70.66,82.46,12.55164319,9.242022117,3.309621076,97.3,Spain,1,3,Thursday,0,Winter,Large,0
2024-12-20,Palma de Mallorca,82.63,84.21,8.615789474,8.595614035,0.020175439,96.0,Spain,12,4,Friday,0,Winter,Small,0
2023-05-17,Barcelona,70.81,80.61,14.33652869,11.26975309,3.066775599,98.33,Spain,5,2,Wednesday,0,Spring,Large,0
2024-02-02,Palma de Mallorca,85.71,88.59,6.805194805,6.344183445,0.46101136,97.11,Spain,2,4,Friday,0,Winter,Small,0
2024-03-23,Barcelona,79.9,86.39,11.79900744,7.448061056,4.350946388,97.65,Spain,3,5,Saturday,1,Spring,Large,0
2023-06-15,Barcelona,66.38,74.68,19.24524313,14.01152482,5.233718306,96.61,Spain,6,3,Thursday,0,Summer,Large,1
2025-06-14,Barcelona,59.51,74.24,22.13765182,14.97427316,7.163378664,96.15,Spain,6,5,Saturday,1,Summer,Large,1
2024-03-29,Palma de Mallorca,71.78,60.64,12.73651452,17.43587684,-4.699362318,92.86,Spain,3,4,Friday,0,Spring,Small,0
2023-10-18,Barcelona,71.98,76.12,14.27988506,12.52473348,1.755151582,94.49,Spain,10,2,Wednesday,0,Autumn,Large,0
2024-12-16,Madrid Barajas,70.36,79.52,19.5451448,13.42102697,6.124117839,94.43,Spain,12,0,Monday,0,Winter,Large,1
2023-04-16,Madrid Barajas,79.0,82.07,11.84393064,10.51377822,1.330152415,94.96,Spain,4,6,Sunday,1,Spring,Large,0
2025-02-09,Barcelona,85.62,91.25,8.977876106,5.676112327,3.301763779,98.07,Spain,2,6,Sunday,1,Winter,Large,0
2023-01-29,Barcelona,79.31,78.7,14.45935214,14.6901749,-0.230822755,98.5,Spain,1,6,Sunday,1,Winter,Large,0
2024-12-24,Madrid Barajas,85.47,92.52,8.789473684,3.460990814,5.328482871,95.11,Spain,12,1,Tuesday,0,Winter,Large,0
2025-04-25,Madrid Barajas,79.53,89.74,11.39424704,6.32022792,5.074019119,94.08,Spain,4,4,Friday,0,Spring,Large,0
2025-12-22,Barcelona,69.11,77.35,16.19656766,11.51957248,4.676995178,98.27,Spain,12,0,Monday,0,Winter,Large,1
2023-02-06,Palma de Mallorca,90.15,88.28,5.765151515,9.496875,-3.731723485,94.48,Spain,2,0,Monday,0,Winter,Small,0
2025-11-22,Barcelona,82.94,91.69,9.477690289,5.835800866,3.641889423,96.51,Spain,11,5,Saturday,1,Autumn,Large,0
2022-08-16,Barcelona,75.53,73.99,13.56769596,14.3256961,-0.75800014,97.75,Spain,8,1,Tuesday,0,Summer,Large,0
2024-04-07,Palma de Mallorca,73.09,74.22,13.93667546,14.65065104,-0.71397558,93.0,Spain,4,6,Sunday,1,Spring,Small,0
2024-07-04,Barcelona,66.17,82.87,17.17560074,11.84615146,5.329449281,96.71,Spain,7,3,Thursday,0,Summer,Large,1
2023-05-06,Palma de Mallorca,66.5,72.97,17.62135922,15.02940213,2.591957094,95.12,Spain,5,5,Saturday,1,Spring,Small,1
2025-09-06,Madrid Barajas,73.19,80.46,13.58730159,10.10387324,3.483428348,96.99,Spain,9,5,Saturday,1,Autumn,Large,0
2024-09-06,Madrid Barajas,66.94,71.88,19.42716858,18.4435307,0.983637874,95.44,Spain,9,4,Friday,0,Autumn,Large,1
2024-02-04,Barcelona,86.32,92.56,8.55721393,5.0372622,3.51995173,95.16,Spain,2,6,Sunday,1,Winter,Large,0
2024-11-11,Palma de Mallorca,83.33,90.24,9.041666667,5.607520325,3.434146341,90.86,Spain,11,0,Monday,0,Autumn,Small,0
2023-11-09,Barcelona,75.18,87.5,11.0548926,6.958573718,4.096318883,98.15,Spain,11,3,Thursday,0,Autumn,Large,0
